id,member_id,CLI,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1052746,1284516,7600, 60 months,16.77,187.95,D,D2,Hyatt Hotel,1 year,RENT,33996,Verified,Current,n,"  Borrower added on 12/07/11 > I will be using the money in buying shoe production for re-sale<br>I will stay on my monthly payment on top to finish on time or faster<br>I am planing on buying a home as well.<br> Borrower added on 12/12/11 > Great Service! I am planning to use more in the future Lending Club.<br> Borrower added on 12/15/11 > Great Response, good Service from Lending Club, I am planning in some investment, therefore I am open to other options for the upcoming future, and yes hopefully it is a reality.<br>",other,Other,750xx,TX,16.52,0,Feb-00,2,,,6,0,4292,72.7,21,f,1940.93,1934.48,9069.01,9039.3,5659.08,3409.93,0,0,0,15-Dec,187.95,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061643,1293657,29000, 60 months,12.42,651.27,B,B4,U.S.Postal Service,10+ years,RENT,65000,Verified,Charged Off,n,  Borrower added on 12/07/11 > Thanks for the loan. Writing one check will simplify and create a clean slate.<br>,debt_consolidation,Go Steelers,180xx,PA,7.22,0,Jan-00,1,,,6,0,18918,57.7,24,f,0,0,14318.48,14318.48,8619.3,5699.18,0,0,0,13-Oct,651.27,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061785,1293407,10000, 36 months,14.27,343.09,C,C2,US Navy,4 years,RENT,44160,Source Verified,Fully Paid,n,,moving,move,234xx,VA,18.29,0,4-Jun,0,,,6,0,14848,95.8,18,f,0,0,12347.05724,12347.06,10000,2347.06,0,0,0,15-Jan,355.91,,15-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061623,1293635,14125, 36 months,7.9,441.98,A,A4,Costco,5 years,RENT,32000,Source Verified,Fully Paid,n,,debt_consolidation,Credit Cards,787xx,TX,22.54,0,4-Jul,0,,,12,0,12709,60.8,21,f,0,0,15533.01,15533.01,14125,1408.01,0,0,0,13-Nov,1843.42,,13-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1030795,1260186,12000, 36 months,6.62,368.45,A,A2,Northwestern Mutual,< 1 year,MORTGAGE,94500,Source Verified,Fully Paid,n,,debt_consolidation,Personal Loan,958xx,CA,4.17,0,4-Nov,0,,,11,0,13285,35.3,16,f,0,0,13205.78618,13205.79,12000,1205.79,0,0,0,14-May,2907.39,,14-Jun,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061598,1293608,9575, 36 months,6.62,293.99,A,A2,JC Penney,3 years,RENT,19498,Verified,Fully Paid,n,,credit_card,consolidation,232xx,VA,18.34,0,Oct-98,0,,,7,0,13902,53.9,10,f,0,0,10493.86394,10493.86,9575,918.86,0,0,0,14-Feb,3164.13,,14-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061772,1293390,8900, 60 months,20.3,237.29,E,E5,Mayo Primary Care Center,1 year,RENT,30000,Not Verified,Fully Paid,n,  Borrower added on 12/07/11 > Debt consolidation and medical expenses<br>,debt_consolidation,12-7-11 DEBT AND MEDICAL CONSOLIDATE,320xx,FL,18.76,1,Aug-90,0,12,,8,0,8382,98.6,13,f,0,0,13908.29001,13908.29,8900,5008.29,0,0,0,15-Nov,2992.95,,15-Nov,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058931,1290729,12000, 36 months,15.96,421.65,C,C5,UNITED LIGHTING & ELECTRICAL GROUP,9 years,MORTGAGE,88000,Not Verified,Charged Off,n,,debt_consolidation,Debt Consolidation,117xx,NY,10.6,0,2-Oct,3,,,11,0,11434,77.8,20,f,0,0,4637.54,4637.54,3074.42,1552.18,0,10.94,0,12-Nov,421.65,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061355,1293371,10000, 36 months,12.69,335.45,B,B5,staff die cutting LLC,4 years,RENT,45000,Verified,Fully Paid,n,,credit_card,pay credit card,070xx,NJ,22.61,0,Nov-98,0,,,14,0,10344,74.4,18,f,0,0,12070.55506,12070.56,10000,2070.56,0,0,0,14-Dec,355.55,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061593,1293603,10000, 36 months,15.96,351.38,C,C5,Rescare,1 year,RENT,37500,Not Verified,Fully Paid,n,  Borrower added on 12/08/11 > the monies will help to pay off credit cards that have higher rates<br>i pay all bills ontime no late fees<br>my monthly budgrt and this loan amount i will be able to save more<br>i have a very secure position and hope to remain in my current position for sometime<br>,debt_consolidation,safety net,010xx,MA,19.46,0,2-Jul,3,,,12,0,17513,59.5,19,f,0,0,12644.0203,12644.02,10000,2644.02,0,0,0,14-Dec,366,,15-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061581,1293591,25000, 60 months,14.27,585.22,C,C2,Sarasota Memorial Hospital,5 years,MORTGAGE,89000,Source Verified,Current,n,,debt_consolidation,Get out of debt loan,342xx,FL,10.77,0,Jul-94,1,,,8,0,17624,63.6,22,f,6517.25,6517.25,28074.44,28074.44,18482.75,9591.69,0,0,0,15-Dec,585.22,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061583,1293593,24000, 36 months,9.91,773.4,B,B1,"Guidant Group, Inc.",4 years,RENT,120000,Verified,Fully Paid,n,  Borrower added on 12/07/11 > consolidation of credit card debt and school loans<br>,debt_consolidation,Debt Consolidation,303xx,GA,14.17,0,Jan-99,0,,,10,0,27994,47.7,18,f,0,0,27378.86025,27378.86,24000,3378.86,0,0,0,14-Feb,7065.04,,14-Mar,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1059572,1291176,14575, 36 months,10.65,474.76,B,B2,antico stone,7 years,RENT,35000,Not Verified,Fully Paid,n,"  Borrower added on 12/07/11 > well this loan will held me pay some credit card fast.<br><br> Borrower added on 12/07/11 > my job has been stable seen i been working there four 7 year,<br>",credit_card,Credit Card Loan,070xx,NJ,16.46,0,3-Feb,1,,,8,0,20169,58.5,14,f,0,0,17088.82229,17088.82,14575,2513.82,0,0,0,14-Dec,484.7,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1053004,1284580,9000, 36 months,7.51,280,A,A3,Washington University St Louis,< 1 year,MORTGAGE,50000,Source Verified,Fully Paid,n,,debt_consolidation,Consolidating Debt from Home Repair,631xx,MO,4.44,0,Oct-96,1,,,10,0,8556,34.1,15,f,0,0,9555.13,9555.13,9000,555.13,0,0,0,13-Apr,1391.94,,13-May,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061496,1293299,10000, 36 months,13.49,339.31,C,C1,Oswego County Opportunities,10+ years,RENT,30000,Not Verified,Charged Off,n,,debt_consolidation,Credit Card Payoff,131xx,NY,20.96,0,7-Jun,0,,,10,0,2780,32,11,f,0,0,4749.77,4749.77,3411.93,1328.05,0,9.79,0,13-Feb,339.31,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1051434,1283117,7125, 36 months,17.58,256.09,D,D4,University of Minnesota,7 years,RENT,25279.67,Not Verified,Fully Paid,n,,credit_card,Credit Card Loan,551xx,MN,16.8,0,5-Jun,0,,,3,0,11267,93.1,12,f,0,0,9215.105035,9215.11,7125,2090.11,0,0,0,14-Dec,266,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058174,1289753,15000, 60 months,10.65,323.53,B,B2,USAirways Inc.,10+ years,RENT,29000,Not Verified,Fully Paid,n,"  Borrower added on 12/07/11 > I've been working at the same company for 11 years now.  I always make my payments on time, I've paid off 2 car loans over the years. Just looking to pay off some credit cards and make one payment per month. Thank you. <br>",debt_consolidation,Debt Consolidation Loan,150xx,PA,15.14,0,Apr-97,0,,,6,0,15795,81,14,f,0,0,18733.89878,18733.9,15000,3733.9,0,0,0,15-Mar,5813.42,,15-Apr,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061547,1293554,13000, 36 months,13.49,441.1,C,C1,Bell and Howell,6 years,RENT,65000,Not Verified,Fully Paid,n,  Borrower added on 12/07/11 > to consolidate credit cards to pay off my debt faster.<br>,debt_consolidation,Pay of Credit Card Debt,939xx,CA,17.11,0,Dec-95,2,73,,18,0,11036,81.1,32,f,0,0,14823.19,14823.19,13000,1823.19,0,0,0,13-Mar,8660.39,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061317,1293331,12000, 60 months,12.69,271.14,B,B5,East Side Clinical Lab,7 years,RENT,30000,Not Verified,Current,n,  Borrower added on 12/08/11 > I plan on paying off my credit cards and looking forward to having one payment..and need to pay off a few other bills as well...I work full time and have been with the same company for 7 years..<br> Borrower added on 12/09/11 > rent is 650.00 a month. I am responsible for 325.00 of that. my signifigant other is resposible for the other half and we split the utilities. I own my car paid the loan off about 5 yrs ago..I hoping to consolidate all of my credit cards to one payment. I am applying for a 60 month loan but want to try to have it paid off by 48 months<br><br>  Borrower added on 12/16/11 > all of my apr's are 20.99% or more.<br>,debt_consolidation,consolidation,028xx,RI,10.44,0,1-Mar,0,,,5,0,6207,78.6,11,f,3060,3060,12998.56,12998.56,8939.99,4058.57,0,0,0,16-Jan,271.14,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061306,1293319,18000, 60 months,20.3,479.9,E,E5,Clark County Fire Dept. ,2 years,RENT,68000,Verified,Fully Paid,n,,credit_card,Credit Card Loan,891xx,NV,17.98,0,4-Nov,2,,,10,0,11720,52.4,15,f,0,0,27675.60002,27637.16,18000,9675.6,0,0,0,15-Oct,1378.75,,15-Nov,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061515,1293518,30000, 60 months,14.27,702.26,C,C2,Indsoft,10+ years,RENT,90000,Verified,Fully Paid,n,,small_business,Personal,750xx,TX,19.12,0,2-Apr,1,,,11,0,21682,49,40,f,0,0,38694.89281,38662.7,30000,8694.89,0,0,0,14-Jun,18341.05,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058858,1290455,21600, 36 months,17.27,773.01,D,D3,,2 years,MORTGAGE,58600,Source Verified,Charged Off,n,,home_improvement,improvement,770xx,TX,10.85,0,2-Jun,0,,,8,0,21912,95.3,18,f,0,0,2724.94,2724.94,930.13,614.53,0,1180.28,212.4504,12-Feb,773.01,,12-Jul,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1051045,1282508,7600, 60 months,16.77,187.95,D,D2,United Parcel Service,5 years,OWN,50000,Source Verified,Current,n,"  Borrower added on 12/12/11 > Dear Investors,<br>I would like to say thank you to all the investors interested in making this loan possible. I still would like to have the $7600.00 indicated in my account. The purpose of the loan is to procure added product and to help with small expansion at my greenhouse. I have a rotating account that provides enough for my normal expenses but would like to have additional funds for the year. Beginning January 1, 2012 I will start propagating our seeds and will grow the plants until April when we will open our store and start our selling season. During April, May, and June I sell 60k +. At the end of the season I pay back the loans I accumulate. I will have four employees working until the end of June or until we sell out. I appreciate the current investors and hope that I can reach my goal of the full loan amount. <br><br>Sincere Thanks<br><br><br> Borrower added on 12/14/11 > Recently an investor requested that I answer a question but when I follow the link log into the account and come to the question page there is no question posted. If an investor recently asked a question I would like to give a reply. Please submit again. If any other questions from investors please let me know. Again I would like to let investors know what purpose this loan serves. <br>1. We are adding and employee this years Approx cost $2475.<br>2. We need funding for an urban renewal project for our city. Approx. cost $2800.<br>3. We are adding extra product this year because of demand. Approx. cost $2500. This is the cost of extra seeds.<br>4. We are looking to add a hand held seeder this years which will help us increase our productivity. Approx. Cost $1000. <br>Total cost is $8775. This a scaled down version and depending on the funding we may have to scale down further but again thank you so much for investing in our business.<br>",small_business,Small_Business Loan,572xx,SD,6.29,0,Apr-96,0,68,83,13,1,8646,40.6,27,f,2081.12,2081.12,8982.99,8982.99,5518.88,3464.11,0,0,0,15-Dec,187.95,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1060415,1292169,7000, 36 months,12.42,233.91,B,B4,Los Angeles Unified School District ,10+ years,RENT,85000,Source Verified,Fully Paid,n,,credit_card,Credit Card Refinance,913xx,CA,15.11,0,Jan-97,2,,,15,0,16049,72.3,42,f,0,0,8334.669119,8334.67,7000,1334.67,0,0,0,14-May,2027.1,,14-May,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061279,1293090,7000, 36 months,8.9,222.28,A,A5,Oscar Inc,5 years,RENT,45000,Verified,Fully Paid,n,,debt_consolidation,Debt Payoff,537xx,WI,24.48,0,Dec-98,2,,,13,0,21556,71.1,23,f,0,0,8000.341221,8000.34,7000,1000.34,0,0,0,14-Dec,229.64,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058942,1290740,3600, 36 months,17.27,128.84,D,D3,Autism Speaks,7 years,MORTGAGE,44004,Source Verified,Fully Paid,n,  Borrower added on 12/07/11 > Used car<br>,other,used car,085xx,NJ,5.59,1,4-Jul,1,2,,3,0,8095,75.7,4,f,0,0,4636.867465,4636.87,3600,1036.87,0,0,0,14-Dec,131.37,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1042958,1273259,3500, 36 months,12.69,117.41,B,B5,carolinas medical center,10+ years,MORTGAGE,84996,Not Verified,Fully Paid,n,  Borrower added on 12/07/11 > This is to buy a car for my !6 year old. I have saved some money but needed a little bit more to get the car now.<br>,major_purchase,Personal,281xx,NC,5.36,2,Dec-87,0,2,,6,0,11616,45.7,27,f,0,0,4225.278546,4225.28,3500,725.28,0,0,0,14-Dec,122.17,,15-Aug,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061251,1293059,5000, 36 months,8.9,158.77,A,A5,artisan digital,6 years,RENT,33000,Not Verified,Fully Paid,n,,medical,my dad,070xx,NJ,16.47,0,3-Apr,2,,,9,0,9194,29.7,14,f,0,0,5714.713113,5714.71,5000,714.71,0,0,0,14-Dec,163.01,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058015,1289589,10000, 36 months,11.71,330.76,B,B3,State of CT Dept of Corrections/Parole,5 years,MORTGAGE,60000,Source Verified,Fully Paid,n,  Borrower added on 12/09/11 > US AIR CC: $6000<br>CAP ONE CC $1950<br>CITGO $1000<br>ORCHARD BANK $1500<br>,debt_consolidation,Debt Consolidation,064xx,CT,17.3,0,Aug-87,2,,,11,0,11512,87.2,32,f,0,0,11763.73937,11763.74,10000,1763.74,0,0,0,14-Mar,3180.88,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1059858,1291490,4500, 36 months,13.49,152.69,C,C1,Rove Pest Control,< 1 year,OWN,19200,Source Verified,Fully Paid,n,,credit_card,Credi Card Payment,550xx,MN,19.56,0,5-Jan,1,,,7,0,12070,67.8,9,f,0,0,5494.751027,5494.75,4500,994.75,0,0,0,14-Dec,159.18,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061247,1293053,12000, 36 months,11.71,396.92,B,B3,pace collision,10+ years,RENT,62000,Not Verified,Fully Paid,n,  Borrower added on 12/09/11 > on 12/8/11 an invester asked for credit card info citibal3426.10 pmt51.00 int13.99hsbc557.70 pmt25.00int19.99%<br><br> Borrower added on 12/09/11 > on 12/8/11 an invester asked for credit card info citibal3426.10 pmt51.00 int13.99hsbc557.70 pmt25.00int19.99%<br><br> Borrower added on 12/09/11 > on 12/8/11 an invester asked for credit card info citibal3426.10 pmt51.00 int13.99hsbc557.70 pmt25.00int19.99%<br><br> Borrower added on 12/09/11 > on12/8/11 an invester asked for credit card info hsbc.557.70pmt25.00int19.99% citi3426.10pmt51.00int13.99capitalone664.52pmt21.00int19.80 %chase2702.17pmt54.00int12.24% capitalone3997.33 pmt107.00 int19.80%hsbc2081.84pmt55.00int19.99% juniper2031.80 pmt36.00int8.99%<br>,debt_consolidation,no postage necessary,078xx,NJ,6.74,0,Jul-97,0,,,5,0,10725,90.9,15,f,0,0,14285.98751,14285.99,12000,2285.99,0,0,0,14-Dec,407.57,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061250,1293058,12000, 60 months,19.03,311.49,E,E2,Hartz Mountain Corportaion,1 year,RENT,38500,Not Verified,Fully Paid,n,  Borrower added on 12/09/11 > I plan to use these funds to pay off all my credit cards. I have quite a good job but it required a lot of school! I find myself in a situation that while in school i racked up credit card debt and now I would like to consolidate it to make things easier for me financially. I haven't missed any credit card or car payments in probably 3 to 4 years now. I at least make the minimum payment for all of those bills.<br>,debt_consolidation,Credit Cards Suck,452xx,OH,10.91,2,1-Aug,1,16,,15,0,9520,85,33,f,0,0,14472.92,14472.92,12000,2472.92,0,0,0,13-Feb,10433.11,,15-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061245,1293051,10700, 36 months,12.42,357.55,B,B4,,4 years,RENT,68000,Source Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,860xx,AZ,16.41,0,5-Sep,1,,,7,0,5192,66.6,12,f,0,0,12868.25911,12868.26,10700,2168.26,0,0,0,14-Dec,369.35,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1060411,1292165,6000, 36 months,10.65,195.44,B,B2,Medical Associates of Brevard,1 year,RENT,30000,Not Verified,Fully Paid,n,,credit_card,CC Assist,329xx,FL,19.36,0,3-Mar,1,,,8,0,25900,78.6,13,f,0,0,6904.89,6904.89,6000,904.89,0,0,0,13-Dec,2417.05,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061416,1293209,20000, 36 months,7.9,625.81,A,A4,Shine Electronics Inc,10+ years,RENT,50000,Source Verified,Fully Paid,n,"  Borrower added on 12/08/11 > Thank you for everyone's help! <br> Borrower added on 12/12/11 > Just verify my bank account, thanks so much for everyone's help again!<br>",wedding,Wedding loan,113xx,NY,12.84,0,1-Dec,1,,,9,0,8399,39.8,12,f,0,0,22527.90037,22527.9,20000,2527.9,0,0,0,14-Dec,632.09,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1040053,1270014,10800, 60 months,16.77,267.08,D,D2,Texas A&M University,2 years,RENT,23000,Verified,Fully Paid,n,,debt_consolidation,Debt consolidation loan,778xx,TX,11.22,0,5-Dec,1,40,,5,0,9952,64.2,10,f,0,0,11955.52,11927.86,10800,1155.52,0,0,0,12-Aug,10098.93,,12-Aug,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061227,1293032,16050, 60 months,19.03,416.62,E,E2,U.S. Army,10+ years,RENT,50400,Verified,Fully Paid,n,"  Borrower added on 12/12/11 > I have been in the army for 10 years and plan on retiring with them... i am always on time, never late, with my payments and always try to pay more than just the minimum. I am wanting this loan to consolidate my debt so that i can pay it off quicker verses all the different interest rates and different &quot;bills&quot;. I can garauntee that it will NOT take me the length of the loan to pay it off.<br><br>  Borrower added on 12/15/11 > I just wanted to say thank you to the investors who have shown faith in me and believe in me thus far. I really appreciate it and would really like to combine my debt under one payment and one interest rate vs multiple payments and various interest rates....Thank you<br>",debt_consolidation,Debt Loan,313xx,GA,20.67,0,Oct-00,0,,,10,0,12112,61.5,26,f,0,0,23808.91768,23808.92,16050,7758.92,0,0,0,15-May,1327.84,,15-May,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061403,1293193,20000, 60 months,14.27,468.17,C,C2,Kaiser Permanente,5 years,RENT,110000,Verified,Fully Paid,n,  Borrower added on 12/12/11 > What I am trying to do is get rid of these 20%+ interest rate credit cards.  I pay more than the minimum monthly on 4 cards at about $540 per month.  The lower interest rate with this loan will allow me to pay down the dept at a much faster rate.  I DO plan on canceling these high interest accounts after they are paid off. <br>,debt_consolidation,Investment ,907xx,CA,10.3,0,1-Jan,0,,,7,0,17819,79.8,18,f,0,0,26325.58032,26292.72,20000,6325.58,0,0,0,14-Oct,10899.11,,15-Mar,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061413,1293206,3600, 36 months,13.49,122.15,C,C1,bisso marine,1 year,RENT,40000,Not Verified,Fully Paid,n,  Borrower added on 12/07/11 > Going to Travel for a month.<br>,vacation,Travel,701xx,LA,12.99,0,7-Jun,0,,,5,0,7897,83.1,8,f,0,0,4395.549702,4395.55,3600,795.55,0,0,0,14-Dec,128.36,,15-Aug,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061202,1293005,6000, 36 months,8.9,190.52,A,A5,NEW YORK STATE INSURANCE FUND,10+ years,RENT,83954,Source Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,076xx,NJ,17.48,0,Feb-00,0,72,,12,0,6252,78.1,24,f,0,0,6902.99658,6874.26,6000,903,0,0,0,15-Jan,567.86,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061204,1293007,10375, 36 months,14.27,355.96,C,C2,YH America Inc.,5 years,RENT,35000,Not Verified,Fully Paid,n,,credit_card,Credit Card Consolidation,403xx,KY,22.39,0,3-Oct,1,,,7,0,10084,65.9,15,f,0,0,12810.1667,12810.17,10375,2435.17,0,0,0,14-Dec,368.99,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061380,1293167,25000, 36 months,8.9,793.84,A,A5,Sunnyside FArms,4 years,RENT,60000,Verified,Fully Paid,n,"  Borrower added on 12/07/11 > I will be using this loan to pay off credit cards and another loan, all with higher interest rates. By using the same amount of funds per month I will be able to get out of debt in three years.<br>",debt_consolidation,out of debt loan,945xx,CA,25.4,0,Jun-89,0,,,9,0,28571,68.7,16,f,0,0,28576.74005,28548.18,25000,3576.74,0,0,0,14-Dec,799.36,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1061193,1292991,10000, 36 months,16.29,353.01,D,D1,Banfield Pet Hospital,4 years,RENT,40000,Verified,Fully Paid,n,  Borrower added on 12/07/11 > I am using this loan to pay off a credit card and hospital/surgeon. I have been at my current job for 4 years and I am very secure in my position. <br>,debt_consolidation,CC Pay Off,282xx,NC,19.98,0,4-Jul,2,,,6,0,8496,78.7,12,f,0,0,12427.97,12427.97,10000,2427.97,0,0,0,14-Jan,3960.84,,14-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1051953,1283471,8650, 60 months,12.42,194.26,B,B4,Adams County Human Services Department,2 years,RENT,42336,Source Verified,Current,n,  Borrower added on 12/11/11 > This is for start-up money for a new non-profit in Colorado working to rescue girls from child prostitution. Thank you for your support!<br>,small_business,Small_Business Loan,802xx,CO,10.18,0,Mar-00,0,,,6,0,11682,66.2,16,f,2188.13,2188.13,9313.3,9313.3,6461.88,2851.42,0,0,0,15-Dec,194.26,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
